awb,breadth,buyer_city,buyer_pin,cancelled_date,current_status,delivered_date,delivery_attempt_count,dispatch_date,heavy,height,last_mile_arrival_date,last_modified,length,order_created_date,order_id,price,product_category,product_id,product_name,product_price,product_qty,promised_date,return_cause,reverse_logistics_booked_date,reverse_logistics_date,reverse_logistics_delivered_date,rto_date,rto_delivered_date,seller_city,seller_pin,shipper_confirmation_date,shipper_name,shipping_cost,weight
95987,96,$$,84605,22-12-2015 18:09,DEL,,1,18-12-2015 01:39,TRUE,93,18-12-2015 15:51,20-12-2015 05:31,35,11-12-2015 08:16,67c50577-ff37-4e9b-a6ef-533e6e0ca13c,xxx,Clothing,64a752e3-dd3b-4682-9d48-28fb905419df,Ishin Prints Orange Embroidered Cotton Saree With Blouse Piece,393673,28,20-12-2015 14:59,,,,,09-12-2015 13:33,13-12-2015 11:59,Lake Olar,40335,17-12-2015 14:52,SHPR65,888,87
396599,58,$$,84605,,DEL,,3,20-12-2015 15:57,TRUE,65,,24-12-2015 05:53,98,08-12-2015 14:14,fc39f3e2-91de-491e-b345-b3fc800f8a79,xxx,Mobiles,73466621-660c-488f-b72c-709ae23efca2,Laxmi Sarees Border Work Faux Georgette Saree With Blouse Piece,393673,35,22-12-2015 10:54,,,,,,,Lake Olar,40335,10-12-2015 06:54,SHPR66,888,87
226859,46,$$,84605,,DEL,,1,16-12-2015 16:57,FALSE,84,16-12-2015 18:36,26-12-2015 17:03,60,12-12-2015 18:47,6ce11c6a-2275-44fd-837b-a24db148d964,xxx,Clothing,fcd99684-f43e-431b-befc-794ec1203485,Saree Sadan Pink Printed Cotton Designer Dress Material,393673,29,20-12-2015 04:05,,,,,,,Lake Olar,40335,15-12-2015 19:44,SHPR67,888,87
642985,81,$$,84605,,DEL,,3,,TRUE,72,,10-12-2015 20:10,83,04-12-2015 14:46,f936b173-a5e6-4749-bed0-78e447d32a61,xxx,Clothing,a566f0e6-cfdc-4686-8e32-a6899f86795a,Selfieseven Enchanting Combo of Wrist Watch  Sunglasses,393673,9,22-12-2015 07:26,,,,,,,Lake Olar,40335,,SHPR68,888,87
858368,40,$$,84605,,DEL,,1,18-12-2015 07:56,TRUE,79,19-12-2015 11:13,13-12-2015 02:56,28,11-12-2015 01:03,c68cd60e-59a9-45d7-9306-62af458c2d33,xxx,Fitness,d84e5c34-c35d-4660-bc5f-bf725d153edb,Kingston DTM30 16GB Pen Drive (Magenta),393673,9,21-12-2015 10:24,,,,,,,Lake Olar,40335,15-12-2015 01:53,SHPR69,888,87
856172,94,$$,84605,,DEL,,1,,FALSE,19,,20-12-2015 04:41,81,10-12-2015 14:09,8d577a04-ae61-4fc9-84ce-9771440f8cca,xxx,ComputersandPeripherals,5bf42393-8d09-4bea-98d5-b1526a5fb705,Sonata 7930PP01 Men's Watch,393673,29,19-12-2015 14:23,,,,,,,Lake Olar,40335,,SHPR70,888,87
427283,40,$$,84605,,DEL,,1,17-12-2015 18:26,TRUE,92,18-12-2015 06:28,24-12-2015 21:44,87,10-12-2015 04:15,cf41a04d-cc64-4695-9605-535505021cfc,xxx,Fitness,a7e704c6-b034-4682-8e0f-cc34ecf7dd90,Joe Black Superior SilverBlue Frame Aviator Sunglasses,393673,35,18-12-2015 13:51,order_cancelled,,,,26-12-2015 03:08,17-12-2015 06:12,Lake Olar,40335,15-12-2015 19:45,SHPR71,888,87
277285,85,$$,84605,,DEL,,1,20-12-2015 12:55,FALSE,19,21-12-2015 09:01,16-12-2015 07:13,22,12-12-2015 01:04,4895c7df-a10c-4e37-afae-96e26b707fdf,xxx,ComputersandPeripherals,05688019-9f72-4ba3-bbf6-1e9360821166,FASTRACK 6078SL06 Men's Watch,393673,3,22-12-2015 10:09,,,,,,,Lake Olar,40335,15-12-2015 12:31,SHPR72,888,87
823688,86,$$,84605,,DEL,20-12-2015 01:21,1,19-12-2015 08:00,TRUE,22,19-12-2015 12:06,30-12-2015 08:11,66,01-12-2015 18:28,25535b05-8b8c-45f2-840c-767f6105d9d9,xxx,Tablets,c4973b6b-6ed4-4f09-a2f9-5a115befbc03,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,393673,4,21-12-2015 03:31,,,,,,,Lake Olar,40335,18-12-2015 00:23,SHPR73,888,87
407013,31,$$,84605,,DEL,19-12-2015 23:43,1,17-12-2015 15:43,FALSE,42,19-12-2015 00:43,26-12-2015 19:48,74,11-12-2015 14:30,0f0d4e9f-f52d-4226-acbf-034b9cfed016,xxx,Fitness,3edf7c28-d491-4060-a0cb-6a1f8b9085a0,Jaanvi Fashion Pink Art Silk Printed Saree With Blouse Piece,393673,3,19-12-2015 14:34,,,,,,,Lake Olar,40335,16-12-2015 07:34,SHPR74,888,87
590852,20,$$,84605,,DEL,21-12-2015 08:37,1,19-12-2015 07:43,TRUE,72,21-12-2015 05:18,02-12-2015 16:56,8,05-12-2015 11:21,74417e6e-e094-4ef4-9896-395b2fc6f06f,xxx,Furnishing,53dad5c8-0545-4adc-bb48-3fb055f8b7e7,Magic By Majestic Multicolour Chiffon Embroidered Saree With Blouse Piece,393673,3,21-12-2015 10:52,,,,,,,Lake Olar,40335,17-12-2015 17:03,SHPR75,888,87
263233,99,$$,84605,,DEL,,1,09-12-2015 01:20,TRUE,36,13-12-2015 01:54,02-12-2015 23:33,7,03-12-2015 04:59,c048955a-e674-4aae-9ea1-1559282c85b8,xxx,Clothing,b3d6bb4c-37ff-4b08-b357-a6c560d80526,ReWay Black Aviator Sunglasses For Men Size: Medium,393673,17,17-12-2015 07:29,,,,,,,Lake Olar,40335,08-12-2015 19:36,SHPR76,888,87
646872,22,$$,84605,,DEL,20-12-2015 03:02,1,16-12-2015 08:15,FALSE,62,18-12-2015 19:17,04-12-2015 18:20,45,12-12-2015 12:11,9f01b037-e2d4-4fc9-ad05-9aa2bf303b44,xxx,Decoratives,a7634470-a501-4ae5-bff9-ca77e5ba359d,TPLink 300 Mbps Wireless N ADSL2+ Router TDW8968,393673,13,22-12-2015 01:59,,,,,,,Lake Olar,40335,16-12-2015 01:57,SHPR77,888,87
878202,54,$$,84605,,DEL,,6,20-12-2015 09:27,FALSE,1,21-12-2015 09:46,04-12-2015 23:15,91,04-12-2015 10:43,24f1fc2b-3c6d-41f6-a485-ccb5bb328af5,xxx,PowerBanks,2955cc3b-c378-47e6-b888-2ee58fa9031c,Badjatya Sons Off White & Royal Blue Embroidered Net Saree With Blouse Piece,393673,35,22-12-2015 14:27,,,,,,,Lake Olar,40335,09-12-2015 03:20,SHPR78,888,87
423122,62,$$,84605,,DEL,,3,20-12-2015 18:27,TRUE,44,21-12-2015 22:15,30-12-2015 22:59,61,02-12-2015 01:28,db83491b-ee3e-47b6-a08e-7b5d962ee120,xxx,Fitness,c7d66945-03df-4680-9b72-9b9e11324edf,Titan Regalia Men's Watches,393673,10,22-12-2015 04:43,,,,,,,Lake Olar,40335,06-12-2015 11:49,SHPR79,888,87
331715,41,$$,84605,,DEL,,1,,FALSE,30,,11-12-2015 14:26,87,07-12-2015 18:15,c12deb5c-c3b8-46f8-a977-33d6b98b3551,xxx,PowerBanks,2d94798e-29d3-4685-90f7-72c5b050f83c,Store Nyn Black Men's Slip-on Office Shoes (Size: 10),393673,14,20-12-2015 00:31,,,,,,,Lake Olar,40335,,SHPR80,888,87
599022,62,$$,84605,,DEL,,1,18-12-2015 20:45,FALSE,78,19-12-2015 12:44,03-12-2015 20:32,94,08-12-2015 07:38,5028508b-81ad-4463-bc8d-9177aacc3777,xxx,Tablets,d8d4e986-d506-4724-9338-7c0979ac255d,Ball Pen with High Quality Video Camera + Built-in 4GB USB Pen Drive + Free Card Holder+FREE: Figur Active Cricket star Miniature,393673,9,20-12-2015 12:16,,,,,,,Lake Olar,40335,18-12-2015 07:39,SHPR81,888,87
333081,83,$$,84605,,DEL,22-12-2015 08:17,1,17-12-2015 09:07,TRUE,64,21-12-2015 03:33,17-12-2015 00:34,49,12-12-2015 13:16,a642e379-5229-4d7b-8314-0a1ce72942af,xxx,Furnishing,2f8bcec8-d6d7-4c59-bbb9-614305c5a4fb,Illusions Maroon Embroidered Net Saree With Blouse Piece,393673,8,22-12-2015 07:17,,,,,,,Lake Olar,40335,16-12-2015 02:30,SHPR82,888,87
260051,15,$$,84605,,DEL,22-12-2015 10:07,1,19-12-2015 18:37,TRUE,81,21-12-2015 20:53,11-12-2015 03:43,16,11-12-2015 09:04,c2d38735-455d-4b7e-bd27-9d6db4355303,xxx,Mobiles,379032e7-8626-4cfd-9aba-159f81050db9,Timex Classics A501 Men's watch,393673,34,22-12-2015 22:26,,,,,,,Lake Olar,40335,16-12-2015 12:00,SHPR83,888,87
97104,36,$$,84605,,DEL,22-12-2015 21:57,1,20-12-2015 21:44,TRUE,11,20-12-2015 22:01,25-12-2015 15:09,84,06-12-2015 09:34,c6ba1b5c-c0ef-4364-a545-0bdebeb32460,xxx,Tablets,164bed6f-e516-441e-b438-b274f4968f2a,Relish Designer Casual Women Watch,393673,12,21-12-2015 00:05,,,,,,,Lake Olar,40335,09-12-2015 20:35,SHPR84,888,87
105586,44,$$,84605,,DEL,22-12-2015 05:29,1,18-12-2015 23:22,TRUE,24,20-12-2015 08:22,11-12-2015 05:16,20,07-12-2015 11:48,f2eae80a-2cc5-451e-989e-50fa5a7d7951,xxx,Clothing,18195003-56b8-4043-b808-c54d6440dde4,Ishin Prints Orange Embroidered Cotton Saree With Blouse Piece,393673,24,22-12-2015 21:20,,,,,,,Lake Olar,40335,15-12-2015 04:28,SHPR85,888,87
950334,28,$$,84605,,DEL,22-12-2015 13:50,4,19-12-2015 05:09,FALSE,60,20-12-2015 10:15,06-12-2015 06:56,29,09-12-2015 02:39,ae3b9849-5068-4df0-be9b-cb7e7a70ac6e,xxx,PowerBanks,804ac2f9-e0ea-44b7-8d26-904da93c2b1d,Kesar Sarees White Pure Georgette Embroidered Saree With Blouse Piece,393673,5,22-12-2015 14:58,,,,,,,Lake Olar,40335,12-12-2015 22:32,SHPR86,888,87
507009,53,$$,84605,,DEL,,1,18-12-2015 20:50,TRUE,62,,08-12-2015 07:05,58,05-12-2015 08:31,14946b2d-40e6-4108-a042-ab2f1983128d,xxx,Sports,fa3498f2-17e1-4cce-be60-605a2d4543e2,Selfieseven Enchanting Combo of Wrist Watch  Sunglasses,393673,20,21-12-2015 07:58,,,,,,,Lake Olar,40335,16-12-2015 17:09,SHPR87,888,87
746558,12,$$,84605,,DEL,,1,,TRUE,82,,24-12-2015 12:21,27,14-12-2015 17:29,6149ea3d-2ef3-4b6c-91c5-74e3ed885ee6,xxx,Luggage,3bcced2b-189f-4d89-b530-228f544c261e,Perfect Creation Faux Chiffon Saree With Blouse Piece,393673,23,22-12-2015 05:15,,,,,,,Lake Olar,40335,,SHPR88,888,87
492102,28,$$,84605,,DEL,,1,18-12-2015 07:09,TRUE,6,18-12-2015 15:30,19-12-2015 06:57,96,11-12-2015 01:14,bba11fed-5d8e-4fe3-b5ad-e68fafd0476d,xxx,Mobiles,84cf3fab-d8f2-4d83-856c-39799e96045c,Fossil ES2860 Women's Watch,393673,17,19-12-2015 15:35,,,,,,,Lake Olar,40335,18-12-2015 01:17,SHPR89,888,87
445189,82,$$,84605,,DEL,22-12-2015 13:06,1,20-12-2015 22:54,TRUE,44,21-12-2015 07:32,21-12-2015 23:00,97,12-12-2015 20:01,47d543c9-fa1b-4fb8-85c2-7de01c0ca458,xxx,ComputersandPeripherals,bf134811-d469-4808-8a45-baaffccfe547,Ishin Cotton Blue Saree,393673,27,22-12-2015 10:00,,,,,,,Lake Olar,40335,19-12-2015 18:41,SHPR90,888,87
111641,72,$$,84605,,DEL,,1,18-12-2015 10:58,TRUE,78,18-12-2015 19:39,28-12-2015 22:12,36,05-12-2015 20:53,b7653203-6ba7-4d19-b387-73deed5f9ed4,xxx,Fitness,42532267-f1d5-42db-a1b1-d7fe1437c4c8,Kingston Data Traveler 16GB SE9 Pen Drive Steel Body,393673,8,21-12-2015 17:46,,,,,,,Lake Olar,40335,17-12-2015 10:35,SHPR91,888,87
665340,43,$$,84605,,DEL,21-12-2015 17:38,1,19-12-2015 12:46,FALSE,86,19-12-2015 22:46,03-12-2015 19:50,23,03-12-2015 19:36,e79959c7-026c-4ef9-86b0-0f1e726c6c36,xxx,Mobiles,6947dc41-78f6-4d51-9eee-32240b949c0c,Vishal Party Wear Pink Designer Saree,393673,1,22-12-2015 13:44,,,,,,,Lake Olar,40335,13-12-2015 19:47,SHPR92,888,87
321928,69,$$,84605,08-12-2015 03:22,DEL,,1,13-12-2015 16:25,TRUE,96,21-12-2015 21:09,21-12-2015 21:45,74,11-12-2015 13:08,df9bdc2e-2a45-4f96-84e9-de6d72c89159,xxx,Decoratives,930002c5-f581-4958-8f8b-ad689c1fc54a,Hultung Mens Denim Regular Fit Jeans With Free Wallet-watch-sunglass-belt (Size: 36),393673,14,22-12-2015 11:15,,,,,09-12-2015 11:38,20-12-2015 20:56,Lake Olar,40335,12-12-2015 16:04,SHPR93,888,87
848721,64,$$,84605,,DEL,21-12-2015 11:48,1,20-12-2015 14:56,FALSE,42,20-12-2015 21:28,13-12-2015 22:44,27,09-12-2015 15:47,0bd19b87-a88e-4483-8fc5-bf1b59ee97dc,xxx,PowerBanks,4030af2d-35dd-4d49-b350-829107c99325,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,393673,22,22-12-2015 22:26,,,,,,,Lake Olar,40335,11-12-2015 09:42,SHPR94,888,87
88072,81,$$,84605,,DEL,22-12-2015 04:29,1,20-12-2015 06:04,FALSE,79,20-12-2015 14:07,01-12-2015 01:38,1,05-12-2015 18:09,cc59bf34-32a3-4436-b14e-b1376f78ab13,xxx,Sports,b6cef499-db95-4698-a03b-1d9aa901297c,Fastrack Sports 3099SP02 Men's Watch,393673,9,22-12-2015 12:38,,,,,,,Lake Olar,40335,19-12-2015 20:50,SHPR95,888,87
844410,13,$$,84605,,DEL,,1,19-12-2015 15:17,FALSE,54,19-12-2015 23:32,28-12-2015 03:15,43,09-12-2015 10:18,e83636a4-c577-4874-85d9-0e45653d588f,xxx,Luggage,a3971a95-8ed9-4294-b135-18ea9f500894,TPLink 300 Mbps Wireless N ADSL2+ Router TDW8968,393673,35,21-12-2015 03:33,,,,,,,Lake Olar,40335,15-12-2015 08:28,SHPR96,888,87
755955,59,$$,84605,,DEL,21-12-2015 10:41,1,19-12-2015 07:33,FALSE,68,20-12-2015 17:16,12-12-2015 21:54,63,04-12-2015 05:13,acffa386-fb8e-4c0c-9147-90941dce6ea4,xxx,Furnishing,a49ad854-41eb-4f02-bcad-7877e25cb85f,Ultimate Women Black Ankle Shoes (Size: 38 EU),393673,30,20-12-2015 23:55,,,,,,,Lake Olar,40335,17-12-2015 19:52,SHPR97,888,87
194362,62,$$,84605,,DEL,,1,11-12-2015 04:14,FALSE,64,,07-12-2015 02:59,51,03-12-2015 01:09,64e45e15-9b74-4b7c-aa53-47a3378f911a,xxx,Decoratives,6aa1002c-e476-472a-b501-b2ffcd7fd843,Glory Blue Women's Watch,393673,30,20-12-2015 03:14,,,,,,,Lake Olar,40335,10-12-2015 11:33,SHPR98,888,87
723123,97,$$,84605,,DEL,20-12-2015 07:48,1,18-12-2015 09:37,TRUE,64,18-12-2015 23:01,27-12-2015 00:59,31,09-12-2015 15:46,3131a1fd-91e2-4574-b296-f40c31e8fe9b,xxx,Mobiles,ba74108d-8d4c-45da-8425-266f5bf67503,Prabhat Silk Mills Gray Faux Georgette Border Work Saree With Blouse Piece,393673,34,22-12-2015 23:03,,,,,,,Lake Olar,40335,17-12-2015 21:10,SHPR99,888,87
413304,77,$$,84605,,DEL,,1,18-12-2015 00:17,FALSE,41,,15-12-2015 22:57,40,07-12-2015 04:45,064da03a-7824-4488-93ba-4b3b080ec736,xxx,Mobiles,431f63e8-71ae-49d2-ad49-690c7daeed96,Sd4uUsb2.0ColouringMultiChargerCableForSamsungnokiaiphone1M,393673,8,21-12-2015 06:35,,,,,,,Lake Olar,40335,16-12-2015 19:26,SHPR100,888,87
356163,84,$$,84605,,DEL,22-12-2015 04:51,1,20-12-2015 15:18,FALSE,77,21-12-2015 09:23,25-12-2015 07:01,3,05-12-2015 17:59,da90c5ba-d7a6-405e-bcae-64a396da33f8,xxx,Mobiles,404774bc-72f2-444f-8705-3f220eb0e83c,Kingston 8GB Micro SD Card Class 4 With Micro SD Card Reader,393673,10,22-12-2015 05:11,,,,,,,Lake Olar,40335,19-12-2015 15:11,SHPR101,888,87
856889,11,$$,84605,,DEL,22-12-2015 10:30,1,19-12-2015 04:39,TRUE,43,21-12-2015 18:42,29-12-2015 16:32,94,07-12-2015 11:42,5541c98a-7707-4594-9da9-bfde43a711d9,xxx,PowerBanks,037428ff-7185-4a5c-aa99-cade66f49e20,Strontium32GBMicroSDCard(Class10,393673,14,21-12-2015 23:10,,,,,,,Lake Olar,40335,13-12-2015 14:37,SHPR102,888,87
735597,74,$$,84605,04-12-2015 07:01,DEL,,1,19-12-2015 09:52,FALSE,75,20-12-2015 01:05,10-12-2015 14:00,97,02-12-2015 20:28,c6a1b47f-7da6-4321-bcea-7942bf0da39e,xxx,Tablets,1e62b453-3d54-4a4a-9a94-c666b041a7cf,Ishin Bhagalpuri Silk Multicolor Saree,393673,4,21-12-2015 04:43,,,,,15-12-2015 05:54,21-12-2015 17:10,Lake Olar,40335,19-12-2015 05:46,SHPR103,888,87
265784,30,$$,84605,,DEL,,1,17-12-2015 22:32,TRUE,57,18-12-2015 12:12,30-12-2015 11:41,2,03-12-2015 00:39,8e5e2bbe-183d-43ff-b871-db0328d9c706,xxx,Decoratives,0c7d15e3-36c9-4127-84ae-6a0ff26e870f,Fastrack Sports 3099SL06 Men's Watch,393673,5,19-12-2015 00:50,,,,,,,Lake Olar,40335,13-12-2015 21:16,SHPR104,888,87
844897,33,$$,84605,,DEL,,1,,FALSE,70,,01-12-2015 04:27,66,08-12-2015 21:51,68023ac1-a29f-4760-98fc-b856f00524ff,xxx,Luggage,b3634617-ecab-4a1a-9d24-d656d6d33af3,Pittsburgh Polo Club PBPC-323-SS-WHT Men Watch,393673,32,21-12-2015 22:44,,,,,,,Lake Olar,40335,,SHPR105,888,87
325248,90,$$,84605,,DEL,,1,15-12-2015 05:26,TRUE,7,17-12-2015 10:43,30-12-2015 02:10,63,11-12-2015 17:58,3181def9-3a95-425d-8f34-1ffa835ea706,xxx,Furnishing,97789270-4d3b-4740-b1f7-7108d70f60ab,Fastrack Sports 9463AL05 Men's Watch,393673,28,17-12-2015 13:38,,,,,,,Lake Olar,40335,13-12-2015 20:13,SHPR106,888,87
159858,91,$$,84605,,DEL,,3,,TRUE,42,,12-12-2015 21:25,12,12-12-2015 15:59,6456cef6-43ec-47f1-b443-f7417eac7260,xxx,ComputersandPeripherals,24462d90-4fcd-42cc-a069-539851aafc1f,Dealz Sync & Charge Cable For iPhone 4s   Ipad  ipad2 And Ipod - White,393673,7,,damaged_product,18-12-2015 11:54,21-12-2015 19:13,09-12-2015 00:58,,,Lake Olar,40335,,SHPR107,888,87
955451,20,$$,84605,,DEL,22-12-2015 14:57,1,16-12-2015 01:20,FALSE,99,21-12-2015 11:49,29-12-2015 07:52,38,13-12-2015 18:45,6588a404-85b5-4deb-8387-c21513bb8198,xxx,Clothing,03b30685-f8dc-4c4c-8198-251423453b39,Dealz Sync & Charge Cable For iPhone 4s   Ipad  ipad2 And Ipod - White,393673,12,22-12-2015 15:07,,,,,,,Lake Olar,40335,15-12-2015 17:18,SHPR108,888,87
350814,77,$$,84605,,DEL,,1,17-12-2015 19:19,FALSE,92,19-12-2015 07:03,13-12-2015 12:43,2,06-12-2015 12:06,77cd6731-56db-4380-b2a8-5bef3642ce35,xxx,Mobiles,65c9c560-f89f-4797-87af-6a5d13d60309,Joe Black JB-6280-C1 Sunglasses,393673,13,20-12-2015 17:43,,,,,,,Lake Olar,40335,12-12-2015 09:15,SHPR109,888,87
233073,62,$$,84605,,DEL,,1,11-12-2015 19:34,FALSE,32,16-12-2015 22:17,22-12-2015 18:49,78,03-12-2015 14:16,ab431d10-f289-4a67-82b0-681c43b703d2,xxx,Fitness,ed8d2b44-8b8c-4ef9-ae3c-fa3d5d292f4a,Fastrack Sports 3099SL06 Men's Watch,393673,9,20-12-2015 22:53,,,,,,,Lake Olar,40335,09-12-2015 01:41,SHPR110,888,87
183150,76,$$,84605,,DEL,,3,,TRUE,18,,27-12-2015 02:37,21,05-12-2015 00:41,e33a23a4-9f69-4243-8833-8d492568f22e,xxx,Mobiles,327b11a9-b3ff-41a1-a41e-ff60dfa5c6ad,RICO SORDI Mens Black Steel Watch with Sunglass and Wallet Combo,393673,20,21-12-2015 10:30,,,,,,,Lake Olar,40335,,SHPR111,888,87
220381,67,$$,84605,26-12-2015 00:57,DEL,,1,17-12-2015 12:23,FALSE,88,19-12-2015 10:32,01-12-2015 18:05,79,02-12-2015 06:53,1f0bef85-9b3d-4188-bb94-751040bb11d5,xxx,ComputersandPeripherals,ee6aa270-e2c5-4f85-ad70-247d975b397b,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,393673,1,20-12-2015 16:06,,,,,24-12-2015 09:08,20-12-2015 11:08,Lake Olar,40335,15-12-2015 12:55,SHPR112,888,87
735823,57,$$,84605,,DEL,22-12-2015 01:15,1,19-12-2015 08:03,TRUE,91,21-12-2015 18:50,12-12-2015 04:35,47,14-12-2015 08:18,bbe663e8-f642-48af-a167-ea745c1a42db,xxx,Decoratives,03b54616-d961-4f1b-b0c2-5f72cf204eae,Korni Blue Polycotton Mangalgiri Saree Without Blouse Piece,393673,20,22-12-2015 06:08,,,,,,,Lake Olar,40335,17-12-2015 22:31,SHPR113,888,87
93283,24,$$,84605,18-12-2015 09:35,DEL,,1,18-12-2015 08:12,TRUE,53,19-12-2015 21:38,10-12-2015 06:56,41,14-12-2015 15:07,0680aed7-a6b3-4306-a2a0-b537ac7ce768,xxx,ComputersandPeripherals,65030fe1-ad69-476d-82f4-6ad79633e24c,Asian Black Mesh/textile Men's Sport Shoes (Size: 8),393673,28,22-12-2015 17:02,,,,,30-12-2015 14:47,25-12-2015 05:34,Lake Olar,40335,17-12-2015 13:33,SHPR114,888,87
449539,52,$$,84605,,DEL,,1,19-12-2015 13:25,TRUE,59,20-12-2015 07:15,20-12-2015 19:05,32,07-12-2015 15:33,9c2af77f-be46-4044-8a1b-2c2fe3be5f4d,xxx,Luggage,0f50bf1a-4cef-41c8-92ca-80233a0a948c,Vardhaman Fashion Multicolour Printed Art Silk Saree With Blouse Piece,393673,12,21-12-2015 13:25,order_cancelled,,,,24-12-2015 09:11,19-12-2015 08:29,Lake Olar,40335,15-12-2015 04:38,SHPR115,888,87
330975,92,$$,84605,,DEL,,1,16-12-2015 08:02,FALSE,96,18-12-2015 02:49,11-12-2015 08:50,30,13-12-2015 08:03,ce86c4b2-a53d-4227-83a9-3dd9eee15965,xxx,Decoratives,0313259f-abba-4145-b646-bb722a542310,Fastrack 3040SL02 Men's Watch,393673,10,19-12-2015 04:29,,,,,,,Lake Olar,40335,13-12-2015 10:25,SHPR116,888,87
145391,26,$$,84605,,DEL,22-12-2015 20:57,1,17-12-2015 06:10,TRUE,70,21-12-2015 15:24,11-12-2015 20:56,80,07-12-2015 05:16,be6d5158-ebb3-4164-9ac2-6bca1762a3c2,xxx,Tablets,32d097bd-3559-4989-8065-e2d41ddb0a44,Mt Zone 5600 Mah Black Power Bank,393673,26,22-12-2015 01:42,,,,,,,Lake Olar,40335,16-12-2015 01:40,SHPR117,888,87
78161,29,$$,84605,,DEL,,1,,FALSE,70,,12-12-2015 22:24,6,03-12-2015 16:10,7cfe3e67-4a33-4cd5-b1b2-b525703c88ed,xxx,Luggage,b473981f-3318-448b-898f-137db96d38e1,Illusions Maroon Embroidered Net Saree With Blouse Piece,393673,13,,defective_product,08-12-2015 22:35,14-12-2015 19:24,15-12-2015 00:54,,,Lake Olar,40335,,SHPR118,888,87
657611,35,$$,84605,,DEL,22-12-2015 08:47,1,18-12-2015 06:56,TRUE,85,21-12-2015 21:44,29-12-2015 22:39,23,11-12-2015 20:48,227a2d71-3d55-4f4d-8441-7aae5f0ff415,xxx,Tablets,d8338a8a-6f88-4bc5-aa85-a5d9044ea796,Sonata 7982PP04 Men Watch,393673,32,22-12-2015 09:08,,,,,,,Lake Olar,40335,13-12-2015 22:40,SHPR119,888,87
108191,61,$$,84605,,DEL,19-12-2015 20:31,1,17-12-2015 23:30,FALSE,9,18-12-2015 00:56,18-12-2015 16:20,94,03-12-2015 15:16,2cef8d7d-0d5e-4b0a-ba97-5159d57c3244,xxx,ComputersandPeripherals,de6678f5-2f7b-4742-9f70-4558cd0310fc,Sony USM16XB 16 GB USB Flash Drive,393673,35,19-12-2015 05:19,,,,,,,Lake Olar,40335,17-12-2015 09:11,SHPR120,888,87
666433,23,$$,84605,,DEL,19-12-2015 11:26,1,17-12-2015 16:05,TRUE,30,18-12-2015 05:21,27-12-2015 02:45,71,08-12-2015 11:26,4e652b81-c83b-4a49-8990-e62376d19e82,xxx,Luggage,86fbd7fa-1d47-40ce-8b19-304268ab66ce,Selfieseven Enchanting Combo of Wrist Watch  Sunglasses,393673,15,18-12-2015 19:57,,,,,,,Lake Olar,40335,12-12-2015 16:30,SHPR121,888,87
807708,12,$$,84605,,DEL,22-12-2015 19:39,1,19-12-2015 01:42,FALSE,53,19-12-2015 21:26,18-12-2015 17:22,84,03-12-2015 07:30,8bc5deee-bc3d-41c9-8c31-3056e87dcaba,xxx,Tablets,28150ca7-34d0-467d-bdcd-bb8e546f631b,Learn ANDROID APP. DEVELOPMENT  iPHONE APP. DEVELOPMENT and ADOBE FLASH (Inception Success Series - 3 CDs),393673,10,20-12-2015 09:23,,,,,,,Lake Olar,40335,18-12-2015 05:57,SHPR122,888,87
906202,53,$$,84605,,DEL,,1,,TRUE,24,,16-12-2015 18:56,97,08-12-2015 14:14,5d67928b-30b0-44d2-b016-f68fa9e46823,xxx,Sports,02ed8400-d333-423a-8573-14b15279d110,Ishin Prints Pink Printed Tissue Net Saree With Blouse Piece,393673,12,22-12-2015 00:54,,,,,,,Lake Olar,40335,,SHPR123,888,87
379703,19,$$,84605,,DEL,22-12-2015 08:23,1,20-12-2015 19:19,FALSE,99,21-12-2015 20:22,16-12-2015 05:02,47,09-12-2015 00:13,ceabb2b3-29a2-4aed-98f6-39c885171f11,xxx,Sports,923e260c-fb67-4e1a-bdc5-687fe22dd570,Lenco Black Wrist Watch For Men,393673,33,21-12-2015 23:26,,,,,,,Lake Olar,40335,11-12-2015 06:19,SHPR124,888,87
815169,36,$$,84605,,DEL,,1,20-12-2015 13:01,TRUE,47,21-12-2015 12:20,26-12-2015 02:29,47,10-12-2015 23:52,cc191573-49fd-492f-a786-2f14498ae3ba,xxx,Sports,6bd21dce-c837-4784-ba48-3fa14e9511c8,Store Nyn Black Men's Slip-on Office Shoes (Size: 10),393673,28,22-12-2015 22:53,,,,,,,Lake Olar,40335,12-12-2015 19:10,SHPR125,888,87
430653,58,$$,84605,,DEL,21-12-2015 12:42,1,15-12-2015 22:00,FALSE,60,18-12-2015 06:38,22-12-2015 16:17,88,03-12-2015 00:18,ab837579-33c1-43cf-b510-734d17eeacca,xxx,Furnishing,58d3ed67-185e-48c9-921a-b8609b412f82,Vinex  Tummy Trimmer - Double  Spring,393673,21,20-12-2015 04:17,,,,,,,Lake Olar,40335,09-12-2015 17:11,SHPR126,888,87
